Session ID,Date/Heure de clic,Page visitée / Action,Utilisateur
sess_547,2025-01-07 21:43:30,Modification du profil utilisateur,db1a12d06d8ff0e81cc63cbfa58bf106bf9a500616d26ccd10a6643cd12ad298
sess_321,2025-02-26 21:56:30,Recherche de 'ordinateur',fa0c1eee15b23c9d3be26407b40b46fc46b4c0a2ab8ed0399dd3401f53eccf3f
sess_514,2024-06-17 04:58:30,Déconnexion de l'utilisateur,212085ffb12b1fcceae77e72724d075f356538c42a4d92950aaa3b43d558676e
sess_385,2024-12-11 07:19:30,Validation du panier,8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_905,2024-11-08 14:29:30,Modification du profil utilisateur,721b68441566051b63df73c13927aaa18fc595b8e3c1b1d24b58d4611fc647b9
sess_001,2024-12-13 18:55:30,Partage du produit 19,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_076,2024-07-03 08:49:30,Recherche de 'airpod',0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_558,2024-11-15 22:17:30,Déconnexion de l'utilisateur,a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_831,2024-05-13 13:15:30,Avis laissé sur le produit 5,d6fe2ec0f10e54c3d114df61e3fa0380310a43b2e109056bc9fc4908d5609160
sess_310,2024-09-11 15:47:30,Avis laissé sur le produit 43,a3f9063068792a35e2a0b6db5581169a812a771640e19ed2bc6dff8071d7dbb4
sess_579,2025-01-30 05:11:30,Modification du profil utilisateur,eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_784,2024-10-15 19:15:30,Validation du panier,fbf8bfcfe4d026208920d66a6455bc2afb7cc40ad473bfbf675a9ee951506d66
sess_636,2024-04-26 15:46:30,Validation du panier,6f1a17f91bb3a79eb9f5a989e3491b79a8990503a565311a43deb5c6e15bc6bd
sess_135,2024-10-26 14:29:30,Partage du produit 0,f5cbb661c06c88431592e03bf744be731c805e993d20c863160ea4c9ce9a8f78
sess_141,2024-04-22 05:39:30,Visite du produit 26,b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_839,2025-02-15 03:50:30,Recherche de 'parfum',212085ffb12b1fcceae77e72724d075f356538c42a4d92950aaa3b43d558676e
sess_054,2024-11-20 16:34:30,Connexion de l'utilisateur,da48ada71098f8306455a3bc3b425b2a494826a85846e27c65fcd30931a0ca72
sess_086,2024-05-13 07:36:30,Modification du profil utilisateur,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_638,2025-01-10 10:40:30,Ajout aux favoris du produit 49,92cce644d12e8926c5b7a6bf4ff766d17e2fca0bf6ff2d1fdd83108140d2c332
sess_021,2024-07-05 02:12:30,Visite du produit 21,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_381,2024-07-19 02:06:30,Modification du profil utilisateur,ee15212f3155814c1778facab66b330688484fec08069be2e51f5ef930b9f3fa
sess_044,2024-12-01 23:31:30,Visite de la page about,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_439,2024-09-27 03:41:30,Avis laissé sur le produit 15,e1bc746d3ed27e29094024e6b91fe6157ac394c4772a15258375de9d726240f7
sess_429,2024-07-09 11:42:30,Visite du produit 12,549c16ff86c87ce5798d83ea842520e40d055e50106490c3ebce8fb1100d5855
sess_635,2024-07-30 19:00:30,Partage du produit 18,580db42ea45bb04ad58d466864f39574debd911bfae20e53ef73e429bfb8044b
sess_578,2024-09-25 20:23:30,Modification du profil utilisateur,e3135eb1c10fbff019598f5238251a1b5ff7b0eb7e9e0398a98fe34e636d806e
sess_543,2025-01-21 18:35:30,Ajout au panier du produit 3,a3f9063068792a35e2a0b6db5581169a812a771640e19ed2bc6dff8071d7dbb4
sess_974,2024-12-20 16:33:30,Ajout aux favoris du produit 36,0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_618,2024-07-04 13:54:30,Ajout aux favoris du produit 10,e40296a651442d7f554cfca600d6d42088b7f2d6ab4f3957bffa6b87d79d4cb6
sess_893,2024-10-27 05:54:30,Visite de la page blog,56d275951b57d7abb40a0a6c524a636a45edd878422d3720e9c33dd737284552
sess_135,2024-07-26 03:10:30,Validation du panier,26fe501d0ff539ff5d77fc2f8ae7d8dda0930592c1ba095ddb21d23382c85fe3
sess_475,2024-04-24 16:30:30,Visite du produit 25,38e139c0d013db22f1869e9f8cadcf5be47df4bc4eadfe9304b9bb803d46e7ec
sess_988,2024-05-15 23:54:30,Partage du produit 18,eb6fbe30cd9d94172436aa08874df77b0c61deb37d1764aa6d48925206c0df91
sess_771,2024-11-10 04:40:30,Ajout au panier du produit 31,1860f85772d44474b061e9f5d9d04c58883de602990b9efb8d7f6d7cbe54e90b
sess_704,2024-05-17 02:38:30,Modification du profil utilisateur,a2d7cd384f0879c751ebb9a266d827ef0eb85e6266a53faafd9677e056ac36b8
sess_349,2024-10-15 08:14:30,Ajout aux favoris du produit 35,fa0c1eee15b23c9d3be26407b40b46fc46b4c0a2ab8ed0399dd3401f53eccf3f
sess_418,2024-08-05 06:27:30,Ajout au panier du produit 37,26fe501d0ff539ff5d77fc2f8ae7d8dda0930592c1ba095ddb21d23382c85fe3
